Var11,Var12,Var13
"357,77","2,899167","190,7373"
"357,77","2,899167","190,7373"
"357,77","2,899167","190,7373"
"357,7832","2,787504","190,6256"
"357,7832","2,787504","190,6256"
"357,7832","2,787504","190,6256"
"357,7832","2,787504","190,6256"
"357,7832","2,787504","190,6256"
"357,7963","2,675791","190,5139"
"357,7963","2,675791","190,5139"
"357,7963","2,675791","190,5139"
"357,7963","2,675791","190,5139"
"357,7963","2,675791","190,5139"
"357,7963","2,675791","190,5139"
"357,8067","2,561608","190,5163"
"357,8067","2,561608","190,5163"
"357,8067","2,561608","190,5163"
"357,8067","2,561608","190,5163"
"357,8067","2,561608","190,5163"
"357,8067","2,561608","190,5163"
"357,8091","2,564026","190,4021"
"357,8091","2,564026","190,4021"
"357,8091","2,564026","190,4021"
"357,8091","2,564026","190,4021"
"357,8091","2,564026","190,4021"
"357,7987","2,678229","190,3997"
"357,7987","2,678229","190,3997"
"357,7987","2,678229","190,3997"
"357,7987","2,678229","190,3997"
"357,7987","2,678229","190,3997"
"357,7987","2,678229","190,3997"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9025","2,802767","190,3998"
"357,9153","2,690895","190,288"
"357,9153","2,690895","190,288"
"357,9153","2,690895","190,288"
"357,9153","2,690895","190,288"
"357,9153","2,690895","190,288"
"357,9153","2,690895","190,288"
"357,9051","2,805109","190,2856"
"357,9051","2,805109","190,2856"
"357,9051","2,805109","190,2856"
"357,9051","2,805109","190,2856"
"357,9051","2,805109","190,2856"
"357,9226","2,693021","190,0495"
"357,9226","2,693021","190,0495"
"357,9226","2,693021","190,0495"
"357,9226","2,693021","190,0495"
"357,9226","2,693021","190,0495"
"357,9226","2,693021","190,0495"
"357,9179","2,811803","189,8189"
"357,9179","2,811803","189,8189"
"357,9179","2,811803","189,8189"
"357,9179","2,811803","189,8189"
"357,9179","2,811803","189,8189"
"357,9205","2,814116","189,7047"
"357,9205","2,814116","189,7047"
"357,9205","2,814116","189,7047"
"357,9205","2,814116","189,7047"
"357,9205","2,814116","189,7047"
"357,9205","2,814116","189,7047"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,8064","2,804475","189,7021"
"357,7649","3,258741","189,8064"
"357,7649","3,258741","189,8064"
"357,7649","3,258741","189,8064"
"357,7649","3,258741","189,8064"
"357,7649","3,258741","189,8064"
"357,8408","5,230582","189,4382"
"357,8408","5,230582","189,4382"
"357,8408","5,230582","189,4382"
"357,8408","5,230582","189,4382"
"357,8408","5,230582","189,4382"
"357,8408","5,230582","189,4382"
"358,1957","6,758295","189,0871"
"358,1957","6,758295","189,0871"
"358,1957","6,758295","189,0871"
"358,1957","6,758295","189,0871"
"358,1957","6,758295","189,0871"
"358,1957","6,758295","189,0871"
"358,2193","7,798582","189,196"
"358,2193","7,798582","189,196"
"358,2193","7,798582","189,196"
"358,2193","7,798582","189,196"
"358,2193","7,798582","189,196"
"358,1396","7,449784","189,0817"
"358,1396","7,449784","189,0817"
"358,1396","7,449784","189,0817"
"358,1396","7,449784","189,0817"
